stimulus_id,transcript,title,description,upload_date,duration
ZWBLJXfr9Sw,"Cry babies, cry babies, magic tears Welcome to Katie's Superhouse! It's a great day to spend in the garden! Dinner time! Are you thirsty? Here is your bottle! Let's go upstairs! Magic tears create real bubbles Watch the series on YouTube at magictears.toys",Cry Babies Magic Tears Playset- Katie's Super House- Smyths Toys,"Discover this magical playset from the world of Cry Babies Magic Tears! Come play with Katie in her magical house. Run a relaxing bubble bath or cook some tasty food in the kitchen. Play set includes melodies and sounds which are activated by the Katie doll. To bring this magical playset to life, collect Katie's tears and watch as bubbles blow from the chimney!

Buy online at https://www.smythstoys.com/uk/en-gb/toys/fashion-and-dolls/other-fashion-and-dolls/cry-babies-magic-tears-playset-katie-s-super-house/p/167408

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys",20181023.0,25.0
hFhG-XHNFN4,"Aquabeats Beginners Carry Case The magic beads that stay together with a spray of water Now brings you an amazing carry case full of imagination Just make, spray and flip the tray Decorate the front of the carry case and share with your friends Take the fun everywhere Aquabeats Beginners Carry Case",Aquabeads Beginner's Carry Case - Smyths Toys,"The Beginners Carry Case is suitable for those who have just begun their Aqua-beading adventure – it even comes with two template sheets to inspire you. The set comes complete with 900 beads in 24 colours, more than enough to create whatever your imagination desires.

Shop the Aquabeads Carry Case here: https://www.smythstoys.com/uk/en-gb/toys/arts-crafts-and-music/crafts/beads/aquabeads-beginner-s-carry-case/p/206253

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys #AquaBeads",20221205.0,24.0
OaRI9lEv7gE,"Story Stars, the ultimate storytelling superhero. Read stories, sing melodies and play back your own personal messages. Once upon a time. Take them anywhere. Listen to your playlist wherever, whenever. Once upon a time.",Smyths Toys - Story Stars,"Story Stars are the ultimate bedtime superheros. These cuddly creatures can read stories of their exciting adventures, sing calming relaxing melodies, playback your own personalised recorded messages and project a colourful night sky onto the ceiling. Story Stars are the perfect night time pal, sleep over friend and travelling companion.All content is controlled through the Story Stars free app available on Android and Apple devices. The app allows you to build tailored playlists composed of personalised messages, stories and melodies. Playlists are uploaded to the Story Star via Bluetooth. Once uploaded, your smart device can be switched off and put away due to an in-built memory within the Story Star. (device not included). Children can listen to your playlist as many times as they want or see the colourful night light by simply press the button on the Story Stars stomach and watch as they come to life.

Get it now at http://www.smythstoys.com/ie/en-ie/toys/fashion-dolls/c-512/soft-toys/p-19085/story-stars-toby-tales/?cmp=cel&trigger=ac

See full brand at http://www.smythstoys.com/ie/en-ie/toys/fashion-dolls/c-512/soft-toys/",20160915.0,20.0
UvE880QuGeI,"Hair do's fun to do for you Little cuties who love their do One, twist the bottle to reveal who's inside Two, take off the dryer Three, remove the cape and let's find the rare color change hair Hair do's, hair do's, cause they are pretty scented too Hair do's fun to do for you",Hairdooz Shampoo - Smyths Toys,"Meet the Hairdooz! Peel off the wrapper to reveal your Hairdooz. Twist the cap to reveal who?! Remove the smock to reveal the outfit… then remove the dryer to reveal the Doo! Style the hair and take your Hairdooz anywhere. Includes chair with display sucker. There’s lots of styles and characters to collect! Will you find the rare colour- change hair or one with a fruity scent? Which Hairdooz will you reveal?

Buy online: https://www.smythstoys.com/uk/en-gb/toys/fashion-and-dolls/other-fashion-and-dolls/hairdooz-shampoo-pack/p/177528


📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys",20190516.0,24.0
vvvIFOmBVPs,"Become part of the action with the Ultimate Superhero Costume, created by Rubies. Enter a whole new world of adventure as Marvel's Ultimate Spider-Man, where your imaginary superpowers know no limits. Marvel's Ultimate Spider-Man Costume, created by Rubies. Inspiring imagination. Available now at Smith's Toy Superstores.",Smyths Toys - Spiderman,,20161027.0,34.0
sbV-8f_NufI,Gross science. Truly revolting science experiments. Make a fart in a pot. A life-size bouncing eyeball. Some really slimy snot. A life-size jelly brain. And gross spots for your sister. Gross science from,Gross Science- Smyths Toys,"Stumpy the Odious Ogre welcomes you to Gross Science! 

Buy online at https://www.smythstoys.com/ie/en-ie/toys/arts-crafts-and-music/science/science-sets/gross-science/p/205718

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys",20211119.0,25.0
veZBxNSDGKs,"BabyBorn now has a sister with beautiful hair to style so many ways! She drinks from her water bottle and cries real tears! She can bend her legs and the best thing, BabyBorn can share her clothes! That's so cool! BabyBorn Sister, brand new from Zapf Creation.",Smyths Toys - Baby Born Sister Doll,"With big blue eyes and shiny long blonde hair, kids are sure to love the Baby Born Sister Doll! From her stylish outfit to her cute pigtails the Baby Born Sister Doll loves to interact with you! She can cry real tears, drink water, stand on her own and can even take a real bath. She is the same height as Baby Born so she can share her clothes and accessories for lots of Baby Born fun! She also comes with 10 accessories including scrunchies, necklaces, a hairbrush and her own sippy cup.

Buy online at https://www.smythstoys.com/uk/en-gb/toys/fashion-and-dolls/baby-born/baby-born-sister-doll/p/151418

Browse our Baby Born range at https://www.smythstoys.com/uk/en-gb/toys/fashion-and-dolls/baby-born/c/SM06010402",20170914.0,24.0
3zBlsig521M,"Twisty Pets! Twisty Pets! Have a secret twist! Just twist like this, and that, and voila! Back to adorable secret pets! It's like a pet, a bracelet, whatever, it's both! They're over 70 you can collect and share! Twisty Pets! From Spinmask!",Twisty Petz - Smyths Toys,"Twisty Petz have a secret twist! 

They are like a pet, and a bracelet you can share, collect them all at Smyths Toys!

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf",20180613.0,24.0
cXQCE3tmG3I,"Step into a world of sweet treats and friendship with the LEGO Friends Heartlake City Caf set. With 426 pieces, kids can build a charming patisserie-style caf complete with toy oven, coffee machine and delivery scooter. With fun accessories and a cute dog figure, the storytelling never stops. Plus, with the LEGO Builder app, kids can zoom, rotate and track their build in 3D. Build, play and create your own caf adventure today! We are the We are the builder app kids can zoom rotate and track their build in 3d build play and create your own cafe adventure today",LEGO Friends 42618 Heartlake City Café Set - Smyths Toys,"Here’s a sweet gift idea that lets kids create their own friendship stories. The LEGO Friends 42618 Heartlake City Café Set features a patisserie-style café toy and comes with 3 LEGO Friends mini-dolls and a dog figure. There’s also a host of café-themed accessories in the building set to fuel imaginative play for kids. This set comes with the LEGO Builder app for intuitive building and makes a great birthday gift.

Shop Now - https://www.smythstoys.com/uk/en-gb/toys/lego-and-bricks/lego-friends/lego-friends-42618-heartlake-city-cafe-set/p/236671

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys",20250214.0,35.0
rS6XmitBq7k,"From the makers of Pie Face, Egg Don, the new egg roulette game. Choose some eggs at random and fill with water. Spin the wheel and whatever it says, you must do. If it splatters, you're out. Messy fun for all the family. The new Egg Don game from Hasbro Gaming.",Smyths Toys - Egged On Game,"The Egged On game is a twist on the popular egg roulette challenge - Pick the right egg or get wet! 

Players take turns picking plastic eggs from the egg carton and ""cracking"" them on their heads. Some of the eggs are filled with water. Pick the wrong one and get splashed by water!

- For 2 to 4 players

- Pick the right egg or get wet

- Hilarious family-fun game

- Pick your egg, press your luck..if it splatters your out!!

- Contents: A plastic egg carton, 10 refillable plastic eggs, a spinner (with plastic arrow and base) and game rules
Batteries Not Required

UK :  www.smythstoys.com/uk/en-gb/toys/games-puzzles-and-books/childrens-board-games/egged-on-game/p/159139

ROI : www.smythstoys.com/ie/en-ie/toys/games-puzzles-and-books/childrens-board-games/egged-on-game/p/159139",20170615.0,24.0
sxbhnMibzos,Hey parents! Check out this fun toy from Hasbro! Here comes Spider-Man! Suffer my wrath!,Marvel Avengers: Infinity War Titan Hero Power FX Iron Spider - Smyths Toys,"Imagine the web-slinging hero swinging into action with Marvel Avengers: Infinity War Titan Hero Power FX Iron Spider. This figure includes a Titan Hero Power FX pack so when kids connect the pack, they can power up their figure and activate character-specific sounds and phrases from Avengers: Infinity War! Connect Titan Hero Power FX pack to compatible Titan Hero Series figures to activate character- specific sounds and phrases in favourite super hero and villain figures!

Buy online at https://www.smythstoys.com/uk/en-gb/toys/action-figures-and-playsets/avengers/marvel-avengers-infinity-war/marvel-avengers-infinity-war-titan-hero-power-fx-iron-spider/p/164522

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys",20180928.0,32.0
SisZpfz9B-w,"Pop, pop, pop, Popcake Surprise! Wow! Popcake Surprise smells delicious and they transform from Popcake to Popstar! Make them pop, there are so many to collect and discover the Popcake Surprise jewelry inside! Pop, pop, pop, Popcake Surprise!",Smyths Toys - Popcakes Surprise,"Drop it to POP it ! Again and Again . It Really Pops. With 6 different scents , collect them all .
Buy online at http://www.smythstoys.com/uk/en-gb/toys/fashion-dolls/c-513/other-fashion-dolls/p-21781/popcakes-surprise/",20170215.0,24.0
Ve8xVmYggiw,"Introducing the 8-in-1 Carnival Games House. This set brings the thrills and excitement of the most popular carnival games home. Plug the parts into the case and you're ready to play. The large case includes everything you need for your favorite games, including cup smash, ring toss, frog bog, cover the spot, coin toss, and more. Switch between the games in seconds to keep the fun going. Play indoors or outdoors. Set it up in your backyard or a park for an afternoon of carnival fun. The 8-in-1 Carnival Games House.",Carnival Funfair 8-in-1 Carnival Games - Smyths Toys,"Bring the fun and excitement of the most popular carnival games home with 8-in-1 Carnival Games!

Buy online at https://www.smythstoys.com/ie/en-ie/toys/games-puzzles-and-books/tabletop-arcade-games/carnival-funfair-8-in-1-carnival-games/p/208824

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys",20221004.0,35.0
